date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:06	3092/3092	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Feb%202017%2013:25:12%20GMT	http://www.gravatar.com/avatar/2570a17ab3dae0242e1cb9afd8496d41?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/2570a17ab3dae0242e1cb9afd8496d4133fc.jpeg	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:07	1015/1015	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2013:14:11%20GMT	http://www.theroadforks.com/offtheroad/taste_of_two_years/www.utorrentgame.com/2016/03/far-cry-primal-torrent.html	C:/Users/pavan/Desktop/theroadforks/www.theroadforks.com/offtheroad/taste_of_two_years/www.utorrentgame.com/2016/03/far-cry-primal-torrent.ba3.delayed	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:07	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/d9b76d5f31328cd120990522a4272d97?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/d9b76d5f31328cd120990522a4272d9733fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:07	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/c724e1d1163476bc3a4ec1feb7349519?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/c724e1d1163476bc3a4ec1feb734951933fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/7d80e1bac0af62d04cd8e5bbe2fff82b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/94db87638b209b97cf522670c2a95940?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/94db87638b209b97cf522670c2a9594033fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/9dc53f1dc6ba623b72c1d3cb46bd24f5?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/9dc53f1dc6ba623b72c1d3cb46bd24f533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Dec%202015%2007:44:32%20GMT	http://www.gravatar.com/avatar/76e0034bfc835657033aa0a3f99eb0c0?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/76e0034bfc835657033aa0a3f99eb0c033fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/49880067a041a19bf4b96529015c03dd?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/49880067a041a19bf4b96529015c03dd33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2020%20Nov%202015%2010:56:01%20GMT	http://www.gravatar.com/avatar/7176f34a40ae639962416f709b077f3d?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/7176f34a40ae639962416f709b077f3d33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/90c9a4d2d544e8fc984c6e8c68919991?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/90c9a4d2d544e8fc984c6e8c6891999133fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/475942620f15858c6061758228085900?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/475942620f15858c6061758228085900.baf33fc.delayed	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/8363320c8a805d5b87e4b10a9a9a4d16?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/8363320c8a805d5b87e4b10a9a9a4d1633fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/89c8eaf03520de35a54c071cd749ebc0?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/89c8eaf03520de35a54c071cd749ebc033fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:10	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/5820c1f802919793b7e8e32a6a51b3c9?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/5820c1f802919793b7e8e32a6a51b3c933fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/c906b8fba2daf787fc499fc32194652a?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/c906b8fba2daf787fc499fc32194652a33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/da24637d392a34de9cebe344d0bd5119?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/da24637d392a34de9cebe344d0bd511933fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/756e2e115eae5ad3a612f7b555280a25?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/756e2e115eae5ad3a612f7b555280a2533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:12	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe012?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/934d40e9be8c82bab87279e65d6fe01233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/1e345e0f7c42d72d8048455154a6e2b2?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/1e345e0f7c42d72d8048455154a6e2b233fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/c0684e3dc4ad1a065e3801424d648a4f?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/c0684e3dc4ad1a065e3801424d648a4f33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f41d1dff2b7f9fe91b5a2714c6376f3b33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/e9e93cf9176438415d08f578023387d5?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/e9e93cf9176438415d08f578023387d533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf35?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf3533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf35?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf3533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf35?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/99e73af1340250d42f8380ac05eaaf3533fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:16	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:16	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:16	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/8c45348a9f07f7bb5dc83999e516e23a?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/8c45348a9f07f7bb5dc83999e516e23a33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:16	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/699a98e812220d60ce00fcc0cef9e56e?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/699a98e812220d60ce00fcc0cef9e56e33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:16	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/caf0048db81dedc119fcb930e55277f833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/fa4f4322bab8c7bd1abb6d98b53db2e4?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/fa4f4322bab8c7bd1abb6d98b53db2e433fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:17	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Aug%202016%2022:48:06%20GMT	http://www.gravatar.com/avatar/f58051b755f2287a802032c61028e4f9?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f58051b755f2287a802032c61028e4f933fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0b7c22245bf5bda84b4d0521fea1dd8e?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0b7c22245bf5bda84b4d0521fea1dd8e33fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:18	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c8?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/0a1180fa011bf25e0c6a276c36bf70c833fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
09:14:18	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2005%20Aug%202016%2022:48:06%20GMT	http://www.gravatar.com/avatar/f58051b755f2287a802032c61028e4f9?d=https%3A//lh3.googleusercontent.com/-BbssBNxnX5s/TwDWCZbxuHI/AAAAAAAALrc/2u_Ka0CSjt4/s144/favicon_blue.png?s=50	C:/Users/pavan/Desktop/theroadforks/www.gravatar.com/avatar/f58051b755f2287a802032c61028e4f933fc	(from http://www.theroadforks.com/offtheroad/taste_of_two_years)
